method,step_nm,rms_nm,sample_reflectivity,sample_visibility_scale,coherence_model,incidence_cos,lambda_class_nm,lambda1_nm,lambda2_nm,lambda_eff_um,phase_step_sigma_deg,background_drift_frac,amplitude_drift_frac,normalize_frames,hybrid_smooth_sigma_px,recon,n,rmse_h_nm_mean,rmse_h_nm_std,bias_Sa_nm_mean,bias_Sa_nm_std,bias_Sq_nm_mean,bias_Sq_nm_std,bias_Sz_nm_mean,bias_Sz_nm_std,step_err_nm_mean,step_err_nm_std
quant_diff,0.0,80.0,0.2,0.7,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,10823.61443690602,69.28150985046513,8500.356477615682,48.99449452266418,10744.567470485106,69.17070749814643,96970.77632011249,7552.510945630256,91.63350089919078,177.21409250300104
quant_diff,0.0,80.0,0.2,1.0,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,7492.615556279404,34.60292322195018,5886.768023920067,21.003325635810132,7413.42601168453,34.47828253266518,62118.6328178839,3933.382915144158,-27.15312851769148,133.67326293364098
quant_diff,0.0,80.0,0.5,0.7,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,6744.094382454401,24.022669911485853,5301.5656399679065,22.015544743360756,6664.955959363639,23.882209382261728,54224.2105731784,2540.541303005499,64.48186895753102,61.72192174205621
quant_diff,0.0,80.0,0.5,1.0,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,4694.13594146253,24.170511671612825,3678.4386118983116,21.540419726470983,4615.268458705947,24.09326226850382,37222.90302557033,1648.0441724079692,28.642945334819547,74.85382700662406
quant_diff,0.0,80.0,1.0,0.7,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,4759.616609770805,20.37390336944268,3727.815846362572,15.522474817955809,4680.542929550932,20.306780543589507,38578.40075212006,2030.6858503716667,-53.35017008824657,78.23717312046259
quant_diff,0.0,80.0,1.0,1.0,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,3311.489107128208,17.561171096492597,2574.747885461836,16.789753326435672,3232.855651184762,17.476620718229732,26007.125245494895,1336.3791960859296,-24.608232468444747,58.99366635837718
quant_diff,0.0,120.0,0.2,0.7,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,641548.2613080846,33806.90967330743,494860.5531876269,27779.80125439558,641428.4250701542,33808.53309148615,4854315.188068842,408378.82569944096,17539.71121715313,579695.9262346769
quant_diff,0.0,120.0,0.2,1.0,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,458577.2715510459,24045.684428558303,344058.69763314805,21112.064491201618,458457.3123521128,24046.85818412061,3512597.3333143755,456146.33122210694,69673.69495570165,329462.52216865914
quant_diff,0.0,120.0,0.5,0.7,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,431383.11990402674,18481.551568865543,322446.66911145416,17438.415131565984,431266.9343020186,18482.283941428846,3420940.8039163076,204123.97634225994,-158205.0581949772,367752.76618434733
quant_diff,0.0,120.0,0.5,1.0,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,241690.17218195475,15653.872516365635,156778.0216414935,16211.624865499196,241568.34049282124,15654.701825365568,2222794.34753827,365137.8117432044,5801.064976287854,136919.30804199848
quant_diff,0.0,120.0,1.0,0.7,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,243936.98831534814,22033.976508559346,169078.82207275758,19257.97295497093,243816.06215603632,22034.333446183253,2124077.4349710196,285950.01830804395,34288.65912711311,166276.91730738955
quant_diff,0.0,120.0,1.0,1.0,rayleigh,1.0,532.0,810.0,809.0,655.2899999999507,0.0,0.0,0.0,0,1.5,psi4,10,85690.8309811798,8510.803018589131,39233.01572760001,4217.43441177104,85572.04385852901,8511.106099890203,1027197.8165459775,126438.0635704545,-291.39854140549903,741.437502683606
quant_noon2,0.0,20.0,0.2,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,1.541360740181706,0.010196563352469048,0.045129451758855785,0.011435480732739459,0.05885016415216108,0.01195025114968029,2.1910655439489752,1.375795883636441,-1.2501526680348507,1.8983601599915358
quant_noon2,0.0,20.0,0.2,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,1.0787895544720136,0.004488423601206673,0.023016745521478216,0.006362716536746661,0.029874998944997767,0.010542429808553765,1.2736228202893503,1.1731897887133222,-1.2489973246980894,1.8918052980850215
quant_noon2,0.0,20.0,0.5,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,0.9739143629697745,0.0038912145475257787,0.01818180957476509,0.006771103686838273,0.02308378888505154,0.005502288506445459,1.4774036628317018,0.930047269120635,-1.2467002402439609,1.8927021305304466
quant_noon2,0.0,20.0,0.5,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,0.6818428368004225,0.0032812758260964206,0.010008557537766385,0.006913521755899691,0.0129297024184279,0.005639695286041218,0.8087745042451479,0.5593995880440018,-1.2776469612162722,1.9158713526968383
quant_noon2,0.0,20.0,1.0,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,0.6871121891766677,0.0035677869817581274,0.008422021299645666,0.0065575276804012515,0.011547326541727103,0.005551101865819499,1.1424303427696685,0.7648327692434739,-1.286667317688329,1.9282621601037968
quant_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,0.4820128357938194,0.001868812314144468,0.0037050375898291374,0.0032859839427961503,0.00502388265131508,0.0037123294673826104,0.32436507488326854,0.6080930521485044,-1.2504083701884818,1.9295955062516648
quant_noon2,0.0,50.0,0.2,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,2.5667208800986447,0.017769902976562172,0.05482428881197134,0.01598413792860522,0.06180109860215207,0.018365059928563507,3.184172739417945,2.5777191491414033,-3.139135244437431,4.663964500092305
quant_noon2,0.0,50.0,0.2,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,1.793286842428527,0.01213579763730188,0.023052371764832113,0.010992759532837425,0.029416799002628287,0.01025860214072419,2.2148232758068986,2.521331563103332,-3.029112173926498,4.77950445600822
quant_noon2,0.0,50.0,0.5,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,1.6192302271027088,0.010667741468385563,0.020650938733531122,0.014018913779636336,0.02562519063994117,0.012329013929296322,0.2250105540046204,1.8055857634163708,-3.116661310514697,4.741172427858314
quant_noon2,0.0,50.0,0.5,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,1.1345156004068995,0.0060387056518350565,0.0107348542353238,0.007995369415730395,0.010272690679733847,0.00571186882960273,1.0519882060212937,1.2108377874161351,-3.0811871959407964,4.755887009918527
quant_noon2,0.0,50.0,1.0,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,1.1443796927725587,0.0027711998135577925,0.006689963336444016,0.005120968632715169,0.008639626947670832,0.008268618891322438,-0.20146892094528965,1.5122536087796936,-3.153290190055031,4.838979051074367
quant_noon2,0.0,50.0,1.0,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,0.7999225367158183,0.003827246943177482,0.0025030566657330594,0.0049507798396519155,0.004016369226637075,0.0059448090163842825,0.1676837863161738,1.2907925987378954,-3.1408166570899096,4.8031781405516885
quant_noon2,0.0,80.0,0.2,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,6.695494441805401,0.031866255704021504,0.20986044259991443,0.03839477037030599,0.2611377560516112,0.04743967499546544,13.934158870443472,10.295262772901918,-4.770690788822181,7.854080985430672
quant_noon2,0.0,80.0,0.2,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,4.645790735140994,0.01685859787153488,0.1143993423977274,0.04013456283080651,0.1388634468368439,0.04148094279618364,8.4114262495082,4.8874951475259865,-5.032109286798862,7.613614039474868
quant_noon2,0.0,80.0,0.5,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,4.175095037036241,0.021265867339915822,0.07501111068857996,0.02062399469622053,0.1005019720473603,0.03262027020868151,5.351004139481391,3.5918282691072267,-4.958086278340465,7.554791904195909
quant_noon2,0.0,80.0,0.5,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,2.915084376796993,0.024895109016065262,0.04177279805470051,0.01953795973109288,0.04992627756379769,0.015252553394694283,1.595932400958246,4.0595171478668135,-4.909756287984889,7.672980637104828
quant_noon2,0.0,80.0,1.0,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,2.942185414870614,0.009306914233261179,0.04076326128243814,0.013715530280373837,0.04989891572433252,0.014631779634483541,1.7856427400850916,3.220879236486377,-5.011587157744359,7.693145849161013
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,2.054511847110846,0.01183019161200409,0.02598086636116769,0.009504780267813474,0.03537519996116931,0.006035688336461581,2.1375206072191526,1.9266572247419842,-4.998375521483372,7.769081260791904
quant_noon2,0.0,120.0,0.2,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,442.99304787016956,25.026304111920776,239.76507514322816,26.812720974405263,317.0032443555864,27.56940830899861,2741.628878939875,336.3357382695781,-32.01961848692336,311.3627258362276
quant_noon2,0.0,120.0,0.2,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,383.1056313075705,29.67814914699266,197.30259106585964,22.187485029560527,261.0835802701821,28.691258294277496,2121.4697625458375,283.3283657277664,90.04456080802994,269.72302182681045
quant_noon2,0.0,120.0,0.5,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,368.59349760064816,15.633310838816094,187.74026661198744,14.82053063015698,250.40359156649816,15.703438543246344,2061.4542883989297,289.9139352709949,71.72026539550707,242.25778983998597
quant_noon2,0.0,120.0,0.5,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,250.04360968366092,16.659584855083523,107.18744352261024,10.890237245450365,144.68031157118335,14.384602599325532,1328.1202451325,220.4158649264614,61.579010468003766,175.01572117139196
quant_noon2,0.0,120.0,1.0,0.7,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,262.26400325549736,20.093455751990103,115.50993046746393,15.8329035379381,155.90466986759105,16.86600482878893,1427.9661398692929,153.46462261194046,-9.776679835422648,181.8322390516361
quant_noon2,0.0,120.0,1.0,1.0,rayleigh,1.0,532.0,810.0,809.0,0.405,0.0,0.0,0.0,0,1.5,psi4,10,137.22986180381432,10.265638835559997,40.040010032173875,5.128813006003643,57.03558854998696,7.443794646578427,672.5620358517484,150.20695902469922,-14.982359667142612,86.80177033880382
