method,step_nm,rms_nm,sample_reflectivity,sample_visibility_scale,coherence_model,incidence_cos,coherence_class,coherence_quant,lambda_class_nm,lambda1_nm,lambda2_nm,lambda_eff_um,class_visibility,class_visibility_eff,class_photons_per_pixel,class_photons_per_pixel_eff,class_mean_counts_per_pixel_frame,crlb_phi_rad_mean,crlb_phi_rad_median,crlb_phi_rad_p90,crlb_h_nm_mean,crlb_h_nm_median,crlb_h_nm_p90,quant_interferometer,quant_detector_model,quant_visibility,quant_visibility_eff,quant_pairs_per_pixel,quant_pairs_per_pixel_eff,gate_time_s,tau_c_s,eta1,eta2,dark1_hz,dark2_hz,phase_step_sigma_deg,background_drift_frac,amplitude_drift_frac,normalize_frames,hybrid_smooth_sigma_px,recon,rep,Sa_true_nm,Sq_true_nm,Sz_true_nm,Sa_est_nm,Sq_est_nm,Sz_est_nm,bias_Sa_nm,bias_Sq_nm,bias_Sz_nm,rmse_h_nm,step_est_nm,step_err_nm,quant_mean_counts_per_pixel_frame,crlb_phi_coarse_rad_median,crlb_h_coarse_nm_median,quant_target_mean_counts,quant_target_mean_counts_eff,su11_gain
hybrid_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,80001.66641235352,0.007258279028063959,0.007264596309493257,0.0073761264417487316,0.3072808021846601,0.307548245651316,0.31226989776398834,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,16.160044231162853,19.972052716553165,124.07885299492368,16.16007077463701,19.973828916782818,124.70153536264748,2.654347415809936e-05,0.0017762002296522177,0.6226823677237927,0.30662459680401755,-4.286687443754818,-4.286687443754818,30000.912536621094,0.014845139541081298,0.478442161117538,0.0,0.0,0.0
classical,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,80000.00296020508,0.007260527554831664,0.00726630415624323,0.0073754580626675505,0.3073759940484949,0.3076205477104282,0.3122416017919769,-,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,15.957990603016844,19.68035655564542,124.31199589454579,15.960004280275562,19.681346490158834,125.23483663758826,0.002013677258718829,0.000989934513412487,0.9228407430424639,0.30928537060583805,-4.0880039265107175,-4.0880039265107175,,,,,,
quant_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,80000.00296020508,0.014988228679339806,0.014985501526127641,0.015271807208073482,781.5809888704848,781.438777862769,796.3685659519326,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,15.957990603016844,19.68035655564542,124.31199589454579,619.3390128744337,775.0013358961602,5937.797209360299,603.3810222714169,755.3209793405148,5813.485213465754,774.9881088109953,-19.284894953071003,-19.284894953071003,30000.03382873535,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,80000.00296020508,0.007260527554831664,0.00726630415624323,0.0073754580626675505,0.3073759940484949,0.3076205477104282,0.3122416017919769,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,15.957990603016844,19.68035655564542,124.31199589454579,111.89672998737706,167.47846954774099,1413.0861234783542,95.9387393843602,147.79811299209555,1288.7741275838084,167.6592882942454,-7.276939444260964,-7.276939444260964,30000.03382873535,0.014985501526127641,781.438777862769,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,80000.00296020508,0.014850117972431277,0.014850232698458681,0.015165560928721433,0.47860261036407215,0.47860630785498054,0.4887689822798847,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,15.957990603016844,19.68035655564542,124.31199589454579,15.960540357285712,19.68407093514277,124.68273889213391,0.002549754268868706,0.0037143794973486573,0.37074299758811796,0.4823630029012477,-4.127048441517405,-4.127048441517405,30000.058837890625,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,80000.00296020508,0.007260527554831664,0.00726630415624323,0.0073754580626675505,0.3073759940484949,0.3076205477104282,0.3122416017919769,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,15.957990603016844,19.68035655564542,124.31199589454579,15.960004280275562,19.681346490158834,125.23483663758826,0.002013677258718829,0.000989934513412487,0.9228407430424639,0.30928537060583805,-4.0880039265107175,-4.0880039265107175,30000.058837890625,0.014850232698458681,0.47860630785498054,0.0,0.0,0.0
classical,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79998.90405273438,0.00726192069465662,0.007268867991614053,0.007378900566659113,0.3074349729223178,0.3077290882317239,0.3123873409381246,-,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,16.002060947397013,19.952979247129885,130.15937734702007,16.005439736301813,19.95545100383459,130.53845962708567,0.0033787889047998715,0.0024717567047021485,0.37908228006560674,0.31050447634559364,-0.9154272020179783,-0.9154272020179783,,,,,,
quant_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79998.90405273438,0.014987735638691956,0.014986222322959878,0.015276549496910503,781.5552786144336,781.4763647659959,796.6158588694644,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,16.002060947397013,19.952979247129885,130.15937734702007,623.1713401383766,781.2501463835956,6877.272630724961,607.1692791909796,761.2971671364658,6747.113253377941,780.9775601687451,-15.896431648795776,-15.896431648795776,29999.40882873535,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79998.90405273438,0.00726192069465662,0.007268867991614053,0.007378900566659113,0.3074349729223178,0.3077290882317239,0.3123873409381246,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,16.002060947397013,19.952979247129885,130.15937734702007,113.58778290143186,169.10433515308554,1305.1711832089757,97.58572195403485,149.15135590595565,1175.0118058619557,168.07680319333923,-1.8395375115807238,-1.8395375115807238,29999.40882873535,0.014986222322959878,781.4763647659959,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,79998.90405273438,0.014852193512513743,0.014848619145847243,0.01516875271413022,0.4786695026879733,0.47855430486798556,0.4888718499359668,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,16.002060947397013,19.952979247129885,130.15937734702007,16.006723224763892,19.959584268632028,130.86328798971311,0.00466227736687823,0.006605021502140952,0.7039106426930468,0.4829368673991791,-1.0427217659273247,-1.0427217659273247,29999.415588378906,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,79998.90405273438,0.00726192069465662,0.007268867991614053,0.007378900566659113,0.3074349729223178,0.3077290882317239,0.3123873409381246,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,16.002060947397013,19.952979247129885,130.15937734702007,16.005439736301813,19.95545100383459,130.53845962708567,0.0033787889047998715,0.0024717567047021485,0.37908228006560674,0.31050447634559364,-0.9154272020179783,-0.9154272020179783,29999.415588378906,0.014848619145847243,0.47855430486798556,0.0,0.0,0.0
classical,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,80000.47381591797,0.007259497442327033,0.007265125240569012,0.007374599881332239,0.30733238401427887,0.3075706380620554,0.3122052705007556,-,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,16.02583369749825,19.908197704436162,123.30299191758986,16.026131901182982,19.91018901463264,124.00973483762623,0.0002982036847313915,0.00199131019647458,0.7067429200363593,0.30724385445195923,-1.9907690716759552,-1.9907690716759552,,,,,,
quant_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,80000.47381591797,0.014984605390758672,0.014979313881256427,0.015270859622180161,781.392047699864,781.1161149450428,796.3191528334523,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,16.02583369749825,19.908197704436162,123.30299191758986,621.9410992278573,778.9417727525608,6299.636467677865,605.9152655303591,759.0335750481246,6176.333475760276,778.5882971889187,12.862380033905692,12.862380033905692,30000.338104248047,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,80000.47381591797,0.007259497442327033,0.007265125240569012,0.007374599881332239,0.30733238401427887,0.3075706380620554,0.3122052705007556,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,16.02583369749825,19.908197704436162,123.30299191758986,113.09769112519352,169.31883877009005,1357.0959555331453,97.07185742769528,149.41064106565386,1233.7929636155554,167.77303968674954,-1.0056636607641705,-1.0056636607641705,30000.338104248047,0.014979313881256427,781.1161149450428,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,80000.47381591797,0.014847637166676749,0.01484570900994492,0.015164530428613671,0.4785226567830886,0.478460514458916,0.4887357704197182,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,16.02583369749825,19.908197704436162,123.30299191758986,16.024351146344234,19.908035166119166,123.20288128416792,-0.0014825511540181447,-0.00016253831699833952,-0.10011063342194124,0.4841784595268561,-1.9214159955391883,-1.9214159955391883,30000.30433654785,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,80000.47381591797,0.007259497442327033,0.007265125240569012,0.007374599881332239,0.30733238401427887,0.3075706380620554,0.3122052705007556,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,16.02583369749825,19.908197704436162,123.30299191758986,16.026131901182982,19.91018901463264,124.00973483762623,0.0002982036847313915,0.00199131019647458,0.7067429200363593,0.30724385445195923,-1.9907690716759552,-1.9907690716759552,30000.30433654785,0.01484570900994492,0.478460514458916,0.0,0.0,0.0
classical,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79998.90365600586,0.007263365015081711,0.007270429139601342,0.00737779134174872,0.30749611853784425,0.30779517976719784,0.3123403816632123,-,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,15.715791139906884,19.741892577155458,135.8693639537235,15.713762946584923,19.73939885677679,135.79135228929468,-0.0020281933219604875,-0.0024937203786655885,-0.07801166442881285,0.30985437887190914,-1.6628070942127986,-1.6628070942127986,,,,,,
quant_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79998.90365600586,0.014986754671159378,0.014984530722991166,0.015274411749204868,781.5041247662662,781.3881540504668,796.5043831906853,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,15.715791139906884,19.741892577155458,135.8693639537235,622.6091591018322,782.6883542523499,6503.843532723753,606.8933679619254,762.9464616751944,6367.97416877003,782.5321932594311,-19.19143302979362,-19.19143302979362,29999.41714477539,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79998.90365600586,0.007263365015081711,0.007270429139601342,0.00737779134174872,0.30749611853784425,0.30779517976719784,0.3123403816632123,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,15.715791139906884,19.741892577155458,135.8693639537235,110.96538111222593,168.42765065533737,1172.8040521987898,95.24958997231904,148.68575807818192,1036.9346882450664,167.78318987918038,-3.2292154483845614,-3.2292154483845614,29999.41714477539,0.014984530722991166,781.3881540504668,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,79998.90365600586,0.014852654113154807,0.014853431019993334,0.015165052522282745,0.47868434732890863,0.47870938616305253,0.48875259691182665,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,15.715791139906884,19.741892577155458,135.8693639537235,15.717939962756473,19.74469327638025,136.73139830180352,0.002148822849590634,0.0028006992247938817,0.862034348080026,0.4781802963574026,-1.6686875132480217,-1.6686875132480217,29999.355743408203,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,79998.90365600586,0.007263365015081711,0.007270429139601342,0.00737779134174872,0.30749611853784425,0.30779517976719784,0.3123403816632123,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,15.715791139906884,19.741892577155458,135.8693639537235,15.713762946584923,19.73939885677679,135.79135228929468,-0.0020281933219604875,-0.0024937203786655885,-0.07801166442881285,0.30985437887190914,-1.6628070942127986,-1.6628070942127986,29999.355743408203,0.014853431019993334,0.47870938616305253,0.0,0.0,0.0
classical,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79999.53018188477,0.00726042788738801,0.007267373468696684,0.007377057722030675,0.30737177460585297,0.3076658172829002,0.31230932371482156,-,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,15.896610679050132,19.83373593075923,145.5413025997174,15.899167680137651,19.836832164820144,145.28613872960688,0.0025570010875186648,0.003096234060916325,-0.25516387011052566,0.3108367648347151,-1.9128432836608795,-1.9128432836608795,,,,,,
quant_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79999.53018188477,0.014987389235740278,0.014985130390072772,0.015272534347331824,781.537214974806,781.4194244827947,796.4064835893492,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,15.896610679050132,19.83373593075923,145.5413025997174,617.6654733406142,774.9647143974811,6622.138251313611,601.7688626615641,755.1309784667218,6476.596948713894,774.5710440055087,-15.774624379250579,-15.774624379250579,29999.7557220459,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.6799748024770194,80000.0,80000.0,79999.53018188477,0.00726042788738801,0.007267373468696684,0.007377057722030675,0.30737177460585297,0.3076658172829002,0.31230932371482156,diff,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,15.896610679050132,19.83373593075923,145.5413025997174,110.28055882858918,168.4425109863631,1388.5602785109415,94.38394814953905,148.60877505560384,1243.0189759112243,167.00528481188147,-3.215215168903486,-3.215215168903486,29999.7557220459,0.014985130390072772,781.4194244827947,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,79999.53018188477,0.014850859071942628,0.014849205485372588,0.015166459231596688,0.4786264951683094,0.47857320193182784,0.4887979335718402,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,15.896610679050132,19.83373593075923,145.5413025997174,15.902179316519417,19.83712361218931,144.8948563634582,0.005568637469284915,0.003387681430079402,-0.6464462362592153,0.4805689928947364,-1.8334972085378385,-1.8334972085378385,29999.7234954834,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,1.0,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.6799748024770194,80000.0,80000.0,79999.53018188477,0.00726042788738801,0.007267373468696684,0.007377057722030675,0.30737177460585297,0.3076658172829002,0.31230932371482156,noon2,simple,0.6,0.544864173470646,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,15.896610679050132,19.83373593075923,145.5413025997174,15.899167680137651,19.836832164820144,145.28613872960688,0.0025570010875186648,0.003096234060916325,-0.25516387011052566,0.3108367648347151,-1.9128432836608795,-1.9128432836608795,29999.7234954834,0.014849205485372588,0.47857320193182784,0.0,0.0,0.0
classical,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,79998.43788146973,0.010439134230202436,0.010437725365440761,0.010595920977068305,0.44194299061351583,0.4418833460211181,0.448580591229666,-,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,0,16.13056008130645,19.94669127082623,136.31647721230465,16.133114489822866,19.949521230143887,137.181281594541,0.002554408516416991,0.002829959317658203,0.8648043822363546,0.4424473503691482,-1.1867046066009503,-1.1867046066009503,,,,,,
quant_diff,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,79998.43788146973,0.021406768288401067,0.021393861104291492,0.02199135285194103,1116.2842177896907,1115.6111556196558,1146.7681522842176,diff,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,0,16.13056008130645,19.94669127082623,136.31647721230465,894.928987023067,1115.6387284280663,8382.342081102588,878.7984269417606,1095.6920371572403,8246.025603890283,1115.2658041497812,42.386687376107595,42.386687376107595,29999.102935791016,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,79998.43788146973,0.010439134230202436,0.010437725365440761,0.010595920977068305,0.44194299061351583,0.4418833460211181,0.448580591229666,diff,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,0,16.13056008130645,19.94669127082623,136.31647721230465,165.77155850600613,223.26931976047075,1665.3392770410446,149.6409984246997,203.3226284896445,1529.02279982874,221.78059255379856,3.7720685714046764,3.7720685714046764,29999.102935791016,0.021393861104291492,1115.6111556196558,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.47598236173391356,80000.0,80000.0,79998.43788146973,0.02131024591202476,0.021295681780302833,0.02191407570677743,0.6868052725190257,0.6863358869240601,0.7062660280847889,noon2,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,0,16.13056008130645,19.94669127082623,136.31647721230465,16.134236003828107,19.956401714498142,136.3335244475953,0.0036759225216552935,0.009710443671912079,0.017047235290642983,0.6863077671919108,-1.27374759170827,-1.27374759170827,29999.082412719727,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.47598236173391356,80000.0,80000.0,79998.43788146973,0.010439134230202436,0.010437725365440761,0.010595920977068305,0.44194299061351583,0.4418833460211181,0.448580591229666,noon2,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,0,16.13056008130645,19.94669127082623,136.31647721230465,16.133114489822866,19.949521230143887,137.181281594541,0.002554408516416991,0.002829959317658203,0.8648043822363546,0.4424473503691482,-1.1867046066009503,-1.1867046066009503,29999.082412719727,0.021295681780302833,0.6863358869240601,0.0,0.0,0.0
classical,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,80001.3515625,0.010444464126083451,0.010443852927552923,0.010601217827606976,0.4421686329008331,0.44214275767971944,0.4488048345353149,-,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,1,15.863852317621603,19.983001028833215,140.20670746595619,15.862195062259165,19.98431305209638,141.11610804062636,-0.001657255362439573,0.0013120232631656551,0.9094005746701583,0.44445592008139284,0.9030584011763295,0.9030584011763295,,,,,,
quant_diff,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,80001.3515625,0.021414344259193547,0.021403702476240467,0.02200940543162345,1116.6792767970169,1116.1243469636283,1147.7095279051607,diff,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,1,15.863852317621603,19.983001028833215,140.20670746595619,891.0041864273977,1115.361962060769,8713.368271738156,875.1403341097762,1095.3789610319357,8573.161564272199,1115.0381513447614,-4.398533633039449,-4.398533633039449,30000.917709350586,nan,nan,0.0,0.0,0.0
hybrid_diff,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,80001.3515625,0.010444464126083451,0.010443852927552923,0.010601217827606976,0.4421686329008331,0.44214275767971944,0.4488048345353149,diff,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,1,15.863852317621603,19.983001028833215,140.20670746595619,158.86760423815903,221.72102375126417,1913.0520998182578,143.0037519205374,201.73802272243097,1772.8453923523016,220.40278717730848,1.1631447555891337,1.1631447555891337,30000.917709350586,0.021403702476240467,1116.1243469636283,0.0,0.0,0.0
quant_noon2,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.47598236173391356,80000.0,80000.0,80001.3515625,0.021321504792415437,0.021311230254924013,0.0219216356613772,0.6871681335787666,0.6868369967842438,0.7065096769239699,noon2,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,1,15.863852317621603,19.983001028833215,140.20670746595619,15.8751514430884,19.99640757209324,141.56463874129565,0.011299125466796924,0.013406543260024417,1.3579312753394606,0.6848114573610686,0.8817250362571236,0.8817250362571236,30000.912628173828,nan,nan,0.0,0.0,0.0
hybrid_noon2,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,0.405,0.85,0.47598236173391356,80000.0,80000.0,80001.3515625,0.010444464126083451,0.010443852927552923,0.010601217827606976,0.4421686329008331,0.44214275767971944,0.4488048345353149,noon2,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,1,15.863852317621603,19.983001028833215,140.20670746595619,15.862195062259165,19.98431305209638,141.11610804062636,-0.001657255362439573,0.0013120232631656551,0.9094005746701583,0.44445592008139284,0.9030584011763295,0.9030584011763295,30000.912628173828,0.021311230254924013,0.6868369967842438,0.0,0.0,0.0
classical,0.0,20.0,1.0,0.7,rayleigh,1.0,0.799970355855317,0.9081069557844099,532.0,810.0,809.0,655.2899999999507,0.85,0.47598236173391356,80000.0,80000.0,79999.86346435547,0.010441037615324108,0.01044133715131526,0.010595582859495299,0.4420235708316078,0.4420362517521523,0.448566276949564,-,simple,0.6,0.38140492142945215,30000.0,30000.0,1.0,1e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,2,16.086296615612845,19.922118801354785,127.29597057267604,16.086658973330728,19.922860699076164,127.29414442406373,0.00036235771788515703,0.0007418977213787243,-0.0018261486123075314,0.44491912246149073,1.8251492024493827,1.8251492024493827,,,,,,
